seed,primary_length (m),k (10-8 m/s/MPa),_length (m),surface (m2),Jv (uL/s)
52606070,0.08000000000000002,32.76558,0.19720000000000001,6.983729053003533e-05,0.004126219505843402
48960817,0.08000000000000002,32.76558,0.1968,7.01113002412815e-05,0.004012718792681058
66112686,0.08000000000000002,32.76558,0.2046,7.294683893855865e-05,0.004475759655652156
47242744,0.08000000000000002,32.76558,0.1554,5.8390457873709564e-05,0.0034465675029632377
80137937,0.08000000000000002,32.76558,0.1633,6.08226789061188e-05,0.0034546657315373164
74370453,0.08000000000000002,32.76558,0.1781,6.527764578446835e-05,0.00396691977297518
9465324,0.08000000000000002,32.76558,0.2979,9.368229293004632e-05,0.005495803540483463
67919819,0.08000000000000002,32.76558,0.2904,9.461515745260376e-05,0.00523081427413962
73656132,0.08000000000000002,32.76558,0.2559,8.535116620384525e-05,0.004771303321834292
19584498,0.08000000000000002,32.76558,0.14650000000000002,5.5659597043650084e-05,0.003271872519572489
69237469,0.08000000000000002,32.76558,0.37670000000000003,0.00011393438147585325,0.006203422534345078
39608866,0.08000000000000002,32.76558,0.1945,7.021597810849923e-05,0.004080415941707751
92935697,0.08000000000000002,32.76558,0.17750000000000002,6.444638036832839e-05,0.003921126960251104
55076738,0.08000000000000002,32.76558,0.1568,5.883072066818364e-05,0.0034341990943700744
79348737,0.08000000000000002,32.76558,0.1135,4.549968640194063e-05,0.0025887992997418135
94413053,0.08000000000000002,32.76558,0.108,4.380636796165572e-05,0.002610054634739291
66340772,0.08000000000000002,32.76558,0.19490000000000002,6.90645215691053e-05,0.004144128495282458
51136759,0.08000000000000002,32.76558,0.1995,7.195855672159246e-05,0.004016702611999543
70466904,0.08000000000000002,32.76558,0.15610000000000002,5.8522844588131826e-05,0.0035035844130390918
84712588,0.08000000000000002,32.76558,0.1928,6.988655070284383e-05,0.003993211807907608
89716373,0.09000000000000001,32.76558,0.3083,0.00010595291401199767,0.006229245361318938
35489141,0.09000000000000001,32.76558,0.7294,0.00020008140734667832,0.009603119328021126
48579682,0.09000000000000001,32.76558,0.3976,0.00012779364313087526,0.007174340175543354
71710483,0.09000000000000001,32.76558,0.4685,0.00014392881273423937,0.008397929084055261
99499180,0.09000000000000001,32.76558,0.36860000000000004,0.00012294767363085744,0.007067238963183465
82582296,0.09000000000000001,32.76558,0.2798,9.800971114666131e-05,0.0057006175231325016
84450841,0.09000000000000001,32.76558,0.2452,8.735719877686897e-05,0.004835429034487408
34786673,0.09000000000000001,32.76558,0.3145,0.00010213525061935449,0.005362967115418431
78569525,0.09000000000000001,32.76558,0.27090000000000003,9.503870697416139e-05,0.005288877181303221
60642000,0.09000000000000001,32.76558,0.3448,0.00011464117699105914,0.006750756739255818
67795619,0.09000000000000001,32.76558,0.2876,9.64672519856012e-05,0.005800451775746876
9532042,0.09000000000000001,32.76558,1.087,0.0002611887440781715,0.010614481134535638
68794393,0.09000000000000001,32.76558,0.23650000000000002,8.42630441723483e-05,0.005173467154031654
12674525,0.09000000000000001,32.76558,0.23520000000000002,8.317932037056586e-05,0.004699001354320707
85921216,0.09000000000000001,32.76558,0.5044000000000001,0.00014760269799749863,0.007564052633592343
13979140,0.09000000000000001,32.76558,0.2325,8.301306728733799e-05,0.004576695052462255
67063660,0.09000000000000001,32.76558,0.2924,9.88871579748085e-05,0.00591082661141031
85826774,0.09000000000000001,32.76558,0.3936,0.00012493285859503179,0.006960806807098971
59549781,0.09000000000000001,32.76558,0.2308,8.284989296491058e-05,0.004981720059171006
16839374,0.09000000000000001,32.76558,0.33030000000000004,0.0001100569021590878,0.006292981609373166
88163181,0.09000000000000001,32.76558,0.2404,8.5242090106913e-05,0.0049107437316645896
87085287,0.09000000000000001,32.76558,0.2218,7.992199144361793e-05,0.004706203035862524
