index,primary_length,k0,axfold,radfold,delta,nude_length,length,surface,Jv,i3,i4,i6,i8,seed
58,0.1,50,1.0,1.0,0.0015,0.03,1.348,0.00108618429715,0.0157683349847,28,21,11,4,28394720
59,0.1,50,1.0,1.0,0.0015,0.033,2.0839,0.00161917057048,0.0231509179123,41,36,14,11,137530
60,0.1,50,1.0,1.0,0.0015,0.036,1.1611,0.000980890677771,0.0142310184747,18,20,9,4,67166765
61,0.1,50,1.0,1.0,0.0016,0.009,1.0614,0.000886091234493,0.0128723748808,16,16,9,5,87346709
62,0.1,50,1.0,1.0,0.0016,0.012,1.4619,0.00119054549183,0.0171172972904,28,26,12,8,82400303
63,0.1,50,1.0,1.0,0.0016,0.015,1.6153,0.0012736808299,0.0184028010551,40,24,16,6,25857421
64,0.1,50,1.0,1.0,0.0016,0.018,1.177,0.000985746323376,0.0143125826278,25,13,10,6,82303729
65,0.1,50,1.0,1.0,0.0016,0.021,1.0411,0.000903411463111,0.0131250861743,19,15,9,3,49902904
66,0.1,50,1.0,1.0,0.0016,0.024,1.4694,0.00120682773823,0.017348335138,31,24,14,5,12987692
67,0.1,50,1.0,1.0,0.0016,0.027,1.353,0.00112839850595,0.0161466123192,23,24,16,5,61994517
68,0.1,50,1.0,1.0,0.0016,0.03,1.4979,0.00122237108205,0.0176012133063,21,22,15,8,14199208
69,0.1,50,1.0,1.0,0.0016,0.033,1.5544,0.00123172171842,0.0176773216731,27,28,16,6,35195702
70,0.1,50,1.0,1.0,0.0016,0.036,1.1729,0.000998395632037,0.0144538370824,23,18,12,4,65533997
71,0.1,50,1.0,1.0,0.0017,0.009,1.4233,0.00116012733512,0.0167411352216,27,24,15,6,36350647
72,0.1,50,1.0,1.0,0.0017,0.012,1.075,0.000873090067456,0.0126978362513,20,15,9,4,19087740
73,0.1,50,1.0,1.0,0.0017,0.015,0.9792,0.00083830007041,0.0122108997372,22,15,10,2,30307601
74,0.1,50,1.0,1.0,0.0017,0.018,0.8397,0.000716117248926,0.0104336715374,16,13,9,3,106456
75,0.1,50,1.0,1.0,0.0017,0.021,1.2663,0.00106516955557,0.0152752790632,25,19,13,7,8448466
76,0.1,50,1.0,1.0,0.0017,0.024,0.9984,0.000846084937005,0.0122451028872,21,16,9,5,69371902
77,0.1,50,1.0,1.0,0.0017,0.027,0.9988,0.000860687059659,0.0124790296583,20,14,11,5,53318800
78,0.1,50,1.0,1.0,0.0017,0.03,1.1265,0.000932668487175,0.013532894601,20,17,14,3,76841478
79,0.1,50,1.0,1.0,0.0017,0.033,1.1575,0.000957483299228,0.0139304541023,25,15,10,6,96459050
80,0.1,50,1.0,1.0,0.0017,0.036,1.2118,0.00100350637497,0.0143899593881,16,21,15,5,46586918
81,0.1,50,1.0,1.0,0.0018,0.009,1.0283,0.000837130141305,0.0122326515943,19,16,11,3,22737395
82,0.1,50,1.0,1.0,0.0018,0.012,1.9059,0.00149916927093,0.0215072480378,31,38,19,11,64475887
83,0.1,50,1.0,1.0,0.0018,0.015,0.9716,0.000846551149355,0.0120693098719,14,14,13,6,36898225
84,0.1,50,1.0,1.0,0.0018,0.018,1.0378,0.000867996917446,0.0125722341046,25,13,9,5,44350653
85,0.1,50,1.0,1.0,0.0018,0.021,1.2489,0.00101896175418,0.0147725604977,29,18,10,6,98857446
86,0.1,50,1.0,1.0,0.0018,0.024,1.2029,0.00100530964915,0.0143470933927,14,16,19,8,79910231
87,0.1,50,1.0,1.0,0.0018,0.027,0.6152,0.000559672217963,0.00813413468792,9,6,10,1,33928227
88,0.1,50,1.0,1.0,0.0018,0.03,0.8027,0.000707030506335,0.0102795156178,19,11,10,2,61258478
89,0.1,50,1.0,1.0,0.0018,0.033,1.3279,0.00107876888185,0.0155584510799,21,22,12,8,31087981
90,0.1,50,1.0,1.0,0.0018,0.036,1.3317,0.00108738941209,0.015770189359,21,20,12,6,12479019
91,0.1,50,1.0,1.0,0.0019,0.009,1.4997,0.00120429435792,0.0172877456768,25,29,15,6,32383092
92,0.1,50,1.0,1.0,0.0019,0.012,1.3485,0.00109717987144,0.0158331816568,24,24,13,7,98632588
93,0.1,50,1.0,1.0,0.0019,0.015,1.2686,0.00103937833652,0.0150701468491,26,17,14,4,68874125
94,0.1,50,1.0,1.0,0.0019,0.018,1.663,0.00134477381501,0.0192687562704,36,25,15,10,53444594
95,0.1,50,1.0,1.0,0.0019,0.021,0.996,0.000815394090054,0.01189067865,19,13,11,3,72239564
96,0.1,50,1.0,1.0,0.0019,0.024,1.1037,0.000943197849113,0.0136143280544,22,15,16,6,92779145
97,0.1,50,1.0,1.0,0.0019,0.027,0.9779,0.000820452054226,0.011904841058,16,15,10,3,63032120
98,0.1,50,1.0,1.0,0.0019,0.03,1.0621,0.000888870915673,0.0128681084881,20,16,9,4,13832260
99,0.1,50,1.0,1.0,0.0019,0.033,1.0967,0.000903684153353,0.0131419925242,19,15,9,3,24355411
100,0.1,50,1.0,1.0,0.0019,0.036,1.174,0.000967880714274,0.0140596534089,22,20,9,4,42815080
101,0.1,50,1.0,1.0,0.002,0.009,0.9762,0.000814866302488,0.0118845161776,19,14,9,4,85845459
102,0.1,50,1.0,1.0,0.002,0.012,1.0616,0.000896664578728,0.0130151819306,23,17,8,4,58162460
103,0.1,50,1.0,1.0,0.002,0.015,1.1887,0.000975322518952,0.014119216266,20,22,11,5,2147694
104,0.1,50,1.0,1.0,0.002,0.018,0.7923,0.000686772260268,0.0100030482554,14,10,10,3,33039176
105,0.1,50,1.0,1.0,0.002,0.021,0.9126,0.000794968711257,0.0114086615263,15,16,11,5,85851715
106,0.1,50,1.0,1.0,0.002,0.024,0.8616,0.000725696593246,0.010598122877,17,13,9,3,71077969
107,0.1,50,1.0,1.0,0.002,0.027,0.935,0.000813010249548,0.0117359119636,16,13,13,6,22147101
108,0.1,50,1.0,1.0,0.002,0.03,0.6456,0.000579974446327,0.00842183938276,8,7,10,4,72933794
109,0.1,50,1.0,1.0,0.002,0.033,0.8731,0.000721140027261,0.010523498696,18,15,8,4,9282027
110,0.1,50,1.0,1.0,0.002,0.036,0.6687,0.00061480842567,0.00890583904279,11,9,9,3,22768686
111,0.1,50,1.0,1.0,0.0021,0.009,1.0699,0.000870160846465,0.0126916835111,28,14,8,5,53061603
112,0.1,50,1.0,1.0,0.0021,0.012,0.5345,0.000479501286717,0.00698915321048,8,6,6,3,42643085
113,0.1,50,1.0,1.0,0.0021,0.015,0.9524,0.00082934527471,0.0120039723556,17,14,11,5,9825280
114,0.1,50,1.0,1.0,0.0021,0.018,0.7218,0.000631618459641,0.00918465911828,15,10,7,3,3441889
115,0.1,50,1.0,1.0,0.0021,0.021,0.7828,0.000674641942714,0.00983181661233,17,7,9,5,43280248
116,0.1,50,1.0,1.0,0.0021,0.024,0.9547,0.000807934692457,0.0117056770183,18,13,10,7,21974947
117,0.1,50,1.0,1.0,0.0021,0.027,0.9959,0.00083876628276,0.0121336005571,21,14,10,5,3709516
118,0.1,50,1.0,1.0,0.0021,0.03,0.4636,0.000444684900293,0.00647896092601,7,8,4,2,14204706
119,0.1,50,1.0,1.0,0.0021,0.033,0.8888,0.000766010766814,0.0111532220764,15,13,6,4,13516888
120,0.1,50,1.0,1.0,0.0021,0.036,1.1507,0.000956383741799,0.0137958572288,16,21,14,4,56033525
121,0.1,50,1.0,1.0,0.0022,0.009,0.5578,0.000506515213627,0.00741108754396,10,7,6,2,32684694
122,0.1,50,1.0,1.0,0.0022,0.012,0.5374,0.00050092066543,0.00731072494811,7,9,8,1,95261128
123,0.1,50,1.0,1.0,0.0022,0.015,0.8049,0.000708754612383,0.01027930948,16,9,10,4,5125868
124,0.1,50,1.0,1.0,0.0022,0.018,0.5558,0.000515760292488,0.00747283269548,8,7,7,3,51718990
125,0.1,50,1.0,1.0,0.0022,0.021,0.7366,0.0006390426714,0.00931009770998,11,12,5,3,95512475
126,0.1,50,1.0,1.0,0.0022,0.024,0.9154,0.000767585333052,0.0111825218337,20,14,10,5,83941236
127,0.1,50,1.0,1.0,0.0022,0.027,0.8117,0.000711859762562,0.010306404989,13,12,11,5,46582769
128,0.1,50,1.0,1.0,0.0022,0.03,0.8896,0.000743808503212,0.0107638341703,17,15,8,5,62913899
129,0.1,50,1.0,1.0,0.0022,0.033,1.0029,0.000816344107672,0.0119326123047,15,14,6,4,3954982
130,0.1,50,1.0,1.0,0.0022,0.036,0.8248,0.000727209584268,0.0105743482071,14,12,10,3,79364291
131,0.1,50,1.0,1.0,0.0023,0.009,0.7208,0.000633193025879,0.00921057065364,11,12,7,4,84398134
132,0.1,50,1.0,1.0,0.0023,0.012,0.9766,0.000811259754122,0.0117798314532,17,16,10,4,87158076
133,0.1,50,1.0,1.0,0.0023,0.015,0.8337,0.000724192398683,0.0104984533251,18,10,9,5,44965227
134,0.1,50,1.0,1.0,0.0023,0.018,0.664,0.000568028854421,0.00829220938755,15,7,6,2,55903932
135,0.1,50,1.0,1.0,0.0023,0.021,0.5615,0.000515945018136,0.00752240447303,10,6,5,2,65243179
136,0.1,50,1.0,1.0,0.0023,0.024,1.3271,0.00108310553635,0.0156188813847,26,18,13,8,44612091
137,0.1,50,1.0,1.0,0.0023,0.027,0.9218,0.000808682391509,0.0116621181823,15,14,13,4,48380104
138,0.1,50,1.0,1.0,0.0023,0.03,0.7188,0.000614913983184,0.00897770770268,12,8,9,4,78511961
139,0.1,50,1.0,1.0,0.0023,0.033,1.0484,0.00088212403129,0.0127772373594,23,15,12,6,56392547
140,0.1,50,1.0,1.0,0.0023,0.036,0.905,0.000764744076656,0.0111424830511,15,12,9,5,65516018
141,0.1,50,1.0,1.0,0.0024,0.009,0.8194,0.000716864947978,0.0104185627002,15,12,10,5,45392758
142,0.1,50,1.0,1.0,0.0024,0.012,0.8451,0.000718360346081,0.0103659558703,13,13,8,5,6073696
143,0.1,50,1.0,1.0,0.0024,0.015,0.8079,0.000702236435946,0.0101884425107,12,10,8,6,1955072
144,0.1,50,1.0,1.0,0.0024,0.018,0.832,0.000714410735797,0.0103635083182,15,11,11,4,47064535
145,0.1,50,1.0,1.0,0.0024,0.021,0.9404,0.000789418145357,0.0114662461481,17,9,11,4,33835856
146,0.1,50,1.0,1.0,0.0024,0.024,0.6481,0.000570483066602,0.00835515242412,12,7,6,2,1786417
147,0.1,50,1.0,1.0,0.0024,0.027,0.8409,0.000735223158808,0.0106713917527,13,13,10,4,67248516
148,0.1,50,1.0,1.0,0.0024,0.03,0.6915,0.000638031078566,0.00918407616639,9,12,10,4,16639176
149,0.1,50,1.0,1.0,0.0024,0.033,0.7995,0.00068518889757,0.00997210655922,19,10,6,5,63620858
150,0.1,50,1.0,1.0,0.0024,0.036,1.0109,0.000862173661303,0.0124456684949,14,15,14,3,49165791
151,0.11,50,1.0,1.0,0.001,0.009,2.6254,0.00200843651972,0.0286710553058,59,31,19,15,85282952
152,0.11,50,1.0,1.0,0.001,0.012,2.4078,0.00188088785799,0.0268426745438,49,33,26,9,21587204
153,0.11,50,1.0,1.0,0.001,0.015,1.9872,0.00162623035749,0.0231521345958,37,29,23,9,83095177
154,0.11,50,1.0,1.0,0.001,0.018,2.038,0.00163982968377,0.0234446454159,33,30,24,10,15468463
155,0.11,50,1.0,1.0,0.001,0.021,3.1411,0.00238572546114,0.0336355950464,67,53,38,10,35790037
156,0.11,50,1.0,1.0,0.001,0.024,2.5399,0.00196484126679,0.0279793703561,63,31,22,11,58072754
157,0.11,50,1.0,1.0,0.001,0.027,2.8413,0.00215979719714,0.0308682745014,49,54,21,12,49860014
158,0.11,50,1.0,1.0,0.001,0.03,1.9929,0.00158376984782,0.02264669832,32,22,22,8,61142038
159,0.11,50,1.0,1.0,0.001,0.033,3.1257,0.00237376227631,0.0339014662658,80,39,24,12,62728592
160,0.11,50,1.0,1.0,0.001,0.036,3.062,0.00232036776757,0.0331023394076,72,40,28,10,74466100
161,0.11,50,1.0,1.0,0.0011,0.009,1.8632,0.00153845048883,0.021969880821,34,21,23,4,32975263
162,0.11,50,1.0,1.0,0.0011,0.012,2.4927,0.0019556225773,0.0279455662863,46,36,22,13,2803541
163,0.11,50,1.0,1.0,0.0011,0.015,1.7519,0.00145286973504,0.0208759123922,25,22,17,7,33164708
164,0.11,50,1.0,1.0,0.0011,0.018,1.9869,0.00157989060921,0.0227829449402,38,29,18,8,95381141
165,0.11,50,1.0,1.0,0.0011,0.021,1.7397,0.00139141766946,0.020117714184,32,23,14,8,16533122
166,0.11,50,1.0,1.0,0.0011,0.024,2.099,0.00167385438884,0.0237695661281,36,34,24,6,19298334
167,0.11,50,1.0,1.0,0.0011,0.027,3.1198,0.00233261947627,0.0333117374508,64,45,26,12,94608568
168,0.11,50,1.0,1.0,0.0011,0.03,3.1061,0.00233213743029,0.0331831379875,59,51,21,16,30985795
169,0.11,50,1.0,1.0,0.0011,0.033,2.5352,0.00193835512744,0.0276655442071,55,44,26,10,63946914
170,0.11,50,1.0,1.0,0.0011,0.036,1.9595,0.00156423291142,0.0222596811637,38,27,24,6,35326618
171,0.11,50,1.0,1.0,0.0012,0.009,2.263,0.00176433477054,0.025305618615,35,36,28,7,71221998
172,0.11,50,1.0,1.0,0.0012,0.012,1.6501,0.00136448291069,0.0196831908633,31,26,17,6,91443021
173,0.11,50,1.0,1.0,0.0012,0.015,2.5309,0.00197465811551,0.0280572781809,44,45,25,14,55486887
174,0.11,50,1.0,1.0,0.0012,0.018,1.8557,0.00146321437133,0.021168152848,38,26,14,7,34118719
175,0.11,50,1.0,1.0,0.0012,0.021,1.8041,0.00145574617727,0.020727846169,26,23,28,6,64823807
176,0.11,50,1.0,1.0,0.0012,0.024,1.5998,0.00130706841999,0.0188361240196,36,20,13,8,57773000
177,0.11,50,1.0,1.0,0.0012,0.027,1.7781,0.00141960152547,0.0205064004982,32,26,16,7,66982174
178,0.11,50,1.0,1.0,0.0012,0.03,1.9614,0.00160878697844,0.0227266459225,32,34,24,10,17394021
179,0.11,50,1.0,1.0,0.0012,0.033,1.6261,0.00132429188755,0.0190035739607,31,26,16,9,28111303
180,0.11,50,1.0,1.0,0.0012,0.036,2.3316,0.00183101193302,0.0262342151037,51,28,22,10,90053811
181,0.11,50,1.0,1.0,0.0013,0.009,1.721,0.00142679702929,0.0203249983769,25,18,21,8,78631098
182,0.11,50,1.0,1.0,0.0013,0.012,1.9662,0.00154181073634,0.0221475774735,37,34,16,10,28474990
183,0.11,50,1.0,1.0,0.0013,0.015,2.0404,0.00161470699563,0.0232279835309,43,30,18,9,35229852
184,0.11,50,1.0,1.0,0.0013,0.018,1.9922,0.00156441763707,0.0224159875765,41,33,19,6,9350481
185,0.11,50,1.0,1.0,0.0013,0.021,2.0262,0.00160981616419,0.0230522578613,43,30,20,10,32324242
186,0.11,50,1.0,1.0,0.0013,0.024,1.8323,0.00144524320471,0.0209396887371,38,20,13,9,21130347
187,0.11,50,1.0,1.0,0.0013,0.027,1.713,0.00139748722647,0.0201073918925,29,27,18,8,48191084
188,0.11,50,1.0,1.0,0.0013,0.03,1.9777,0.001561506009,0.0225660532636,40,34,20,8,71049905
189,0.11,50,1.0,1.0,0.0013,0.033,2.0476,0.00158752593599,0.0228606437634,39,32,18,11,70214307
190,0.11,50,1.0,1.0,0.0013,0.036,1.3154,0.00109824926958,0.0157090669602,29,22,14,8,94599768
191,0.11,50,1.0,1.0,0.0014,0.009,1.5619,0.00131167776473,0.0187881226119,28,23,20,8,72557721
192,0.11,50,1.0,1.0,0.0014,0.012,1.5692,0.00127988736035,0.0184379500986,31,27,15,7,58827809
193,0.11,50,1.0,1.0,0.0014,0.015,1.1659,0.0010207084797,0.014624774628,21,16,13,5,33999076
194,0.11,50,1.0,1.0,0.0014,0.018,1.3947,0.00114924234489,0.0167033322251,24,19,11,6,86461260
195,0.11,50,1.0,1.0,0.0014,0.021,2.0529,0.00160316604086,0.0231051521284,36,33,14,10,56443648
196,0.11,50,1.0,1.0,0.0014,0.024,1.9456,0.00152619702085,0.0219640541385,42,26,16,9,66360687
197,0.11,50,1.0,1.0,0.0014,0.027,1.7703,0.00143728240893,0.0206652652726,34,27,14,9,19291419
198,0.11,50,1.0,1.0,0.0014,0.03,2.3093,0.0018158820228,0.025953538028,43,38,21,9,74027518
199,0.11,50,1.0,1.0,0.0014,0.033,1.8716,0.00150915827893,0.0217492579413,37,25,19,7,34648570
200,0.11,50,1.0,1.0,0.0014,0.036,1.5208,0.00125108775217,0.0181084834114,31,17,13,7,49538300
201,0.11,50,1.0,1.0,0.0015,0.009,1.4181,0.0011567633177,0.0167403837467,29,16,17,5,22537422
202,0.11,50,1.0,1.0,0.0015,0.012,1.4826,0.00119114867762,0.0172272268752,32,23,14,6,25822659
203,0.11,50,1.0,1.0,0.0015,0.015,1.6131,0.00131351622475,0.0189328409593,25,20,20,8,47254912
204,0.11,50,1.0,1.0,0.0015,0.018,1.4263,0.00117841140436,0.0170650117401,26,20,14,7,70014224
205,0.11,50,1.0,1.0,0.0015,0.021,1.6821,0.00135449892923,0.019387723912,29,26,18,6,18349112
206,0.11,50,1.0,1.0,0.0015,0.024,1.404,0.00116085367134,0.0168071987879,27,21,13,5,60548001
207,0.11,50,1.0,1.0,0.0015,0.027,1.7167,0.00136656767157,0.0198012166411,33,23,14,9,34643767
208,0.11,50,1.0,1.0,0.0015,0.03,1.8437,0.0014689672558,0.0211840510896,37,29,15,8,66681792
209,0.11,50,1.0,1.0,0.0015,0.033,1.3183,0.00107850121816,0.0156465754614,25,15,11,5,98921832
210,0.11,50,1.0,1.0,0.0015,0.036,1.9025,0.00150010672218,0.0216468220005,39,28,15,9,48019290
211,0.11,50,1.0,1.0,0.0016,0.009,1.3933,0.00115402761882,0.0165922746655,22,19,16,6,46883477
212,0.11,50,1.0,1.0,0.0016,0.012,1.4285,0.00119362048272,0.0171438985423,24,16,12,9,27603193
213,0.11,50,1.0,1.0,0.0016,0.015,1.377,0.00112673220521,0.0163334479798,22,18,13,8,18272585
214,0.11,50,1.0,1.0,0.0016,0.018,0.9701,0.000833115185894,0.0121622371414,17,13,12,3,52069024
215,0.11,50,1.0,1.0,0.0016,0.021,1.9176,0.00148744861706,0.0215475945139,39,26,16,9,84494635
216,0.11,50,1.0,1.0,0.0016,0.024,1.2656,0.00106919456408,0.015411139903,22,23,12,4,10957822
217,0.11,50,1.0,1.0,0.0016,0.027,1.3252,0.00112048671901,0.0161420760718,26,19,18,5,29841527
218,0.11,50,1.0,1.0,0.0016,0.03,1.8371,0.00146366299076,0.0209849196851,28,31,22,8,29455911
219,0.11,50,1.0,1.0,0.0016,0.033,0.9689,0.00083981808798,0.0121828741376,20,11,12,5,39678225
220,0.11,50,1.0,1.0,0.0016,0.036,1.4073,0.0011749983781,0.0168443996685,25,21,21,7,51896499
221,0.11,50,1.0,1.0,0.0017,0.009,1.5201,0.00125654155702,0.0180621037127,25,20,17,9,12611728
222,0.11,50,1.0,1.0,0.0017,0.012,1.2381,0.00106023097192,0.0152170733663,19,16,15,8,22218326
223,0.11,50,1.0,1.0,0.0017,0.015,1.3864,0.00114415799134,0.0164572240741,25,15,17,11,29295921
224,0.11,50,1.0,1.0,0.0017,0.018,1.8768,0.00149050978494,0.0214690523512,26,24,24,8,13397220
225,0.11,50,1.0,1.0,0.0017,0.021,1.2799,0.00106216619299,0.0154294399358,24,17,13,5,6251334
226,0.11,50,1.0,1.0,0.0017,0.024,0.8222,0.000738614822237,0.0107297561852,13,12,10,2,89307051
227,0.11,50,1.0,1.0,0.0017,0.027,1.2586,0.00103284759371,0.0149463936386,25,14,14,7,43041250
228,0.11,50,1.0,1.0,0.0017,0.03,1.1295,0.000959951334416,0.0139237798403,23,13,11,8,18978569
229,0.11,50,1.0,1.0,0.0017,0.033,1.0599,0.000888805570546,0.0128859965114,17,13,9,5,61255777
230,0.11,50,1.0,1.0,0.0017,0.036,0.8375,0.000741675990119,0.0107640307754,12,10,11,4,49098809
231,0.11,50,1.0,1.0,0.0018,0.009,1.0928,0.000944320026009,0.0136578520161,18,16,11,7,60000730
232,0.11,50,1.0,1.0,0.0018,0.012,1.8306,0.00141268750836,0.0203712775382,30,42,13,9,1994767
233,0.11,50,1.0,1.0,0.0018,0.015,1.7101,0.00136688434411,0.0196032935044,26,24,19,10,62317847
234,0.11,50,1.0,1.0,0.0018,0.018,1.1444,0.000969864944194,0.0140378519126,20,16,13,5,81101900
235,0.11,50,1.0,1.0,0.0018,0.021,0.8865,0.000776861827839,0.0112416749837,11,12,10,6,3295869
236,0.11,50,1.0,1.0,0.0018,0.024,1.1735,0.000974694200421,0.0141953075064,19,12,9,7,97877492
237,0.11,50,1.0,1.0,0.0018,0.027,1.2044,0.00100113635747,0.0145493421214,17,18,13,4,22606204
238,0.11,50,1.0,1.0,0.0018,0.03,1.1618,0.000979338731,0.0140588917362,17,17,15,6,88853073
239,0.11,50,1.0,1.0,0.0018,0.033,1.6577,0.00129516681038,0.0187456152772,27,25,18,9,63776835
240,0.11,50,1.0,1.0,0.0018,0.036,1.4029,0.00113420919573,0.016404141566,32,18,14,5,89210621
241,0.11,50,1.0,1.0,0.0019,0.009,1.1916,0.000988636588618,0.014350506422,20,13,16,6,98899386
