1.0,0.95,0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.55,0.5,0.45,0.4,0.35,0.3,0.25,0.2,0.15,0.1,0.05
0.001,0.932602232013,0.864541265526,0.795950900588,0.726999270911,0.657896601726,0.5889048158,0.520349423589,0.452634196028,0.386259133325,0.321842122593,0.260144221814,0.202097266582,0.148829446884,0.101677309481,0.0621559785596,0.0318214981577,0.0118782664248,0.00225598918714,5.20340812127e-05
0.02,0.935782439315,0.870772230169,0.805073715763,0.738820758979,0.672183767441,0.605378512785,0.538677230793,0.47242260849,0.407045385055,0.343086370115,0.281223596062,0.222304771385,0.167383452697,0.117752577964,0.0749566169337,0.04073198191,0.0167459760418,0.00382255058232,0.000144453588451
0.04,0.940224211017,0.879502415055,0.817900653905,0.755507831922,0.692441596905,0.62885586035,0.564950470327,0.500983724139,0.437288637438,0.374294177327,0.31255300108,0.252777525332,0.195886063373,0.143059333071,0.0958019201668,0.0559842815399,0.0257798421838,0.00721410423762,0.000446843842536
0.065,0.947818353556,0.894503910831,0.840065886045,0.784525496647,0.727919671808,0.670305955265,0.611769050382,0.552429654187,0.492456529983,0.432083238237,0.371631688979,0.311545877149,0.252441121194,0.195177335757,0.140969953862,0.0915588666997,0.0494563264297,0.018226966264,0.00213256446216
0.1,0.960677939312,0.920121637896,0.878272707812,0.835069525041,0.790447252412,0.74433801781,0.696671355858,0.647375096816,0.596377021337,0.543607848706,0.489006602366,0.432530347019,0.374172287047,0.313996667308,0.252209612647,0.18931324187,0.12647416566,0.0665284818508,0.0172650517741
0.12,0.966976776406,0.932769039669,0.897300577739,0.860486837885,0.822233497822,0.782434700452,0.740970856773,0.697705893814,0.652483792884,0.605124235449,0.555417174312,0.50311624955,0.447931385607,0.389522281868,0.327498913127,0.261449939283,0.191075347918,0.116751146905,0.0424477867309
0.125,0.968444974049,0.935728184677,0.901771147413,0.866486189153,0.829774752922,0.791525268343,0.751610448277,0.709883820041,0.66617522719,0.620284939052,0.5719758778,0.520963333311,0.466901472154,0.409366301516,0.347836809558,0.281684880003,0.210223296105,0.13305873467,0.0524146999505
0.13,0.96989283981,0.93865097415,0.906194491741,0.87243361456,0.837266777021,0.800578184676,0.762234672781,0.722081610023,0.679937481343,0.6355866164,0.588769277047,0.539167935695,0.48638801974,0.429930677837,0.369154641138,0.303226444704,0.231076902701,0.151507274451,0.064689491289
0.135,0.971331098632,0.941559099694,0.91060352607,0.878373531157,0.844765795959,0.80966183277,0.772924480425,0.734393280174,0.693878273847,0.651151534286,0.605935364945,0.557885489259,0.50656650566,0.451415075885,0.391683178654,0.326348725531,0.253976638481,0.172550435365,0.0799293993552
0.14,0.972768181697,0.944469662567,0.915024287023,0.884341211475,0.85231666677,0.818831069454,0.783745237449,0.746895351719,0.708086126465,0.667081361273,0.623590566736,0.577249521567,0.527591114104,0.473999961776,0.415638536934,0.351320090469,0.279275058484,0.196693474421,0.0989558249857
0.145,0.974210750838,0.947396225053,0.91947751182,0.890364889945,0.859955508067,0.828130373547,0.794750383637,0.759651004187,0.722634996599,0.683462257432,0.641835261937,0.597377583415,0.549601052349,0.497853318143,0.44122939051,0.378411267096,0.307346996705,0.224510368247,0.122806846481
0.15,0.975664116738,0.950349650351,0.92397990246,0.896467452839,0.867711815869,0.837596386121,0.805984393788,0.772713452963,0.737588064022,0.700369062256,0.660758366334,0.618376223548,0.572725934363,0.523136499216,0.468663484995,0.40790303838,0.338600083603,0.256663427516,0.152805344205
0.155,0.977135018111,0.95334380679,0.928552916675,0.902678496541,0.875623992425,0.847277140718,0.8175059743,0.786153420198,0.753029839387,0.717902477013,0.680480123713,0.640390065727,0.597142027731,0.550068862677,0.498222441256,0.440174131703,0.373581313521,0.294042922006,0.19080033208
0.16,0.97833109926,0.95578237162,0.932283786911,0.907755355839,0.882104918431,0.855225251263,0.826990221234,0.797249576792,0.765821745082,0.732483629409,0.696955746051,0.658879834473,0.617783725472,0.573023324906,0.523680241143,0.468364181865,0.404779146185,0.328559122283,0.228751962015
