1.0,0.95,0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.55,0.5,0.45,0.4,0.35,0.3,0.25,0.2,0.15,0.1,0.05
0.001,0.888669877561,0.782272820364,0.681202075737,0.585862188484,0.496664431193,0.414020227592,0.33833189522,0.269979824976,0.209304956753,0.156585111084,0.112003439276,0.0756070852487,0.0472544351219,0.0265508448015,0.0127772873673,0.00482795030255,0.0011993844294,0.00012539884394,1.0129633114e-06
0.02,0.891262490271,0.787095677976,0.687879768339,0.594008559254,0.505885779738,0.423919663155,0.348515134419,0.280062785072,0.218923546019,0.165407641988,0.119746043388,0.0820522996061,0.0522725739016,0.030122506317,0.0150126981457,0.00597369673724,0.00161432421565,0.000198352508091,2.48804928239e-06
0.04,0.895542137638,0.795079856059,0.698970331878,0.607587497024,0.521319750354,0.440566289032,0.365731531979,0.297216915016,0.235409076603,0.180663106103,0.133279080376,0.0934695815941,0.0613153634977,0.0367061392047,0.0192645504298,0.00825636378444,0.00250582492251,0.000379525811265,7.92214261087e-06
0.065,0.906771592912,0.816163521573,0.728465415433,0.643988549227,0.56306641056,0.48605478573,0.413331094323,0.34529257461,0.282352728972,0.224935145392,0.173463360522,0.12834472904,0.0899451641277,0.0585498827614,0.0343026057603,0.0171117770214,0.00650818884747,0.00144206969025,6.99875187045e-05
0.1,0.929459991335,0.85940193743,0.789961635115,0.721292896194,0.653570359414,0.586992865592,0.521787538234,0.458214754683,0.396574248843,0.337212658795,0.280532921365,0.227006011788,0.17718559156,0.131726032934,0.0914036270924,0.0571382204578,0.0300032744947,0.0111762809641,0.00160798390096
0.12,0.938247864943,0.876465553292,0.814732272247,0.753139494758,0.691793152592,0.630816347384,0.570352741087,0.510570851616,0.451669575855,0.393885410286,0.337502073543,0.282863618237,0.230392772574,0.180617424328,0.13421040249,0.0920523759373,0.0553384975421,0.025778094271,0.00602035954535
0.125,0.942313825724,0.884321681379,0.826077316216,0.767644880232,0.709101061401,0.650537779461,0.592065620221,0.533818269907,0.475958322789,0.418685010677,0.362244681154,0.306945308939,0.253177109714,0.201442748283,0.152403402227,0.106952882627,0.0663465928295,0.0324553444776,0.00838012745446
0.13,0.946433551067,0.892325474772,0.837704705708,0.782608167096,0.727082645122,0.671187191564,0.614996239319,0.55860369523,0.502128396832,0.44572151215,0.38957677497,0.333944978025,0.27915508692,0.225646107695,0.174017435051,0.125113469676,0.080178990976,0.0411861224221,0.0117006551644
0.135,0.949438661303,0.898244421036,0.846430229699,0.794014552798,0.741022769862,0.687488986922,0.633458413353,0.578990522294,0.524163320352,0.469079223576,0.413873322009,0.358725311016,0.303877275258,0.249661282118,0.196544489788,0.145208299106,0.0967020762481,0.0527922617876,0.0170009061162
0.14,0.951674232614,0.902676668903,0.853010977059,0.802684694869,0.751710264415,0.700106375951,0.647899733826,0.595127408222,0.541840015663,0.488106098418,0.434018284443,0.379702176826,0.325329594658,0.271139105622,0.217469609255,0.16481950614,0.113963185556,0.0662259318925,0.0243928376447
0.145,0.954615914492,0.908508091153,0.861667688915,0.81408751156,0.765762553956,0.716690720755,0.666873782358,0.616318662989,0.565039203057,0.513058615063,0.460412983086,0.407156388464,0.353368683594,0.299167830339,0.244730726054,0.19033155236,0.136422162414,0.083839052861,0.0345689209835
0.15,0.961436764927,0.921965250512,0.881544111349,0.840128715377,0.797670749501,0.754117765374,0.709412657101,0.663493064095,0.616290697186,0.567730598751,0.517730377753,0.466199530396,0.413039121552,0.358142505065,0.3013988158,0.242704010632,0.181994374376,0.119359455569,0.0555472363142
0.155,0.966157607104,0.931335155764,0.895474321611,0.858510490161,0.82037168621,0.780977247163,0.740236160617,0.698044955822,0.654284993604,0.608818932211,0.561486044385,0.512095902324,0.460419695193,0.406178034782,0.349023428007,0.288514468081,0.22407699397,0.154945266664,0.0800792219142
0.16,0.969953378753,0.938948381587,0.906922367521,0.873805374053,0.839518757593,0.803973468718,0.767067829394,0.728684616445,0.688687154909,0.646913957894,0.603171160535,0.557221470172,0.50876734036,0.45742396811,0.402672909901,0.34377478752,0.279582507382,0.208056872545,0.124527395123
