1.0,0.95,0.9,0.85,0.8,0.75,0.7,0.65,0.6,0.55,0.5,0.45,0.4,0.35,0.3,0.25,0.2,0.15,0.1,0.05
0.001,0.901097850633,0.805223340431,0.712732385997,0.624007376326,0.539457113893,0.459515736317,0.384640093163,0.315304811109,0.251993927389,0.195187454891,0.145340493992,0.102851446539,0.0680144682853,0.0409496581105,0.0215034816259,0.00911483513032,0.00266002050148,0.000356990801235,4.64136059415e-06
0.02,0.904170626856,0.811026785985,0.720901389665,0.634154148199,0.551172196723,0.472369974891,0.398187930732,0.329089411805,0.265554795617,0.208071444629,0.157117371621,0.113135460445,0.0764935755208,0.0474238336347,0.0259319903303,0.0116671219501,0.00375009601531,0.00060488560979,1.28850394833e-05
0.04,0.908572958642,0.81936770826,0.732683775036,0.648847373679,0.568212844641,0.491163691141,0.418112917906,0.34950221426,0.285799278927,0.227492202966,0.175079230736,0.129051278063,0.0898630997141,0.0578866672921,0.0333367959549,0.016154354292,0.00582901036275,0.00115689879736,4.06923269239e-05
0.065,0.917711677473,0.836781220955,0.757438410609,0.679937584997,0.604560146294,0.531617215235,0.461452367284,0.394444320034,0.331009337898,0.271602942748,0.216720212078,0.166893403715,0.122684661584,0.0846697096615,0.0534048265824,0.029361951119,0.0128005153384,0.00350722092587,0.000255667004538
0.1,0.936687983058,0.873327694568,0.81001025462,0.746841337066,0.683943790104,0.621460875289,0.559560317602,0.49843943571,0.438331735313,0.379515521104,0.32232535042,0.267167575872,0.214541911736,0.165072095355,0.119550610857,0.0790055214419,0.0448015832824,0.0187859717795,0.00339977281884
0.12,0.944997003282,0.889584875556,0.833804750073,0.77770601292,0.721347953567,0.664801845677,0.608153607144,0.551507254735,0.494989472093,0.438755775819,0.38299903982,0.32796161489,0.273953147768,0.221377883683,0.170778763131,0.122913864915,0.078903045358,0.0405568790292,0.0113358583524
0.125,0.94741705886,0.894263529974,0.840566809691,0.786361753193,0.731692331665,0.676613736126,0.621195080688,0.565522924251,0.509705931659,0.453881157919,0.398222707193,0.342953980429,0.288365565466,0.234842455164,0.182907730511,0.133298009718,0.0871084424668,0.046121847372,0.013803206074
0.13,0.95029740821,0.899914869919,0.848862861744,0.797157056307,0.744819627572,0.691880939265,0.638381757016,0.584376189348,0.529935663627,0.475154405996,0.420157166521,0.365110404413,0.310239014931,0.25585236765,0.202386990093,0.150481617663,0.101123318978,0.0559826014146,0.0184540167638
0.135,0.95501619574,0.909208638941,0.862561977713,0.815062175194,0.76669711303,0.717457420893,0.667337630329,0.616337802546,0.564465863291,0.51174101793,0.458198862691,0.403899246625,0.348938770492,0.293471483745,0.237744985694,0.182167938093,0.127449656264,0.0749395164222,0.0277574726444
0.14,0.958970853163,0.917021648718,0.874119380698,0.83022965715,0.785316760076,0.739343780239,0.692272869042,0.644065674592,0.594684070971,0.544091362451,0.492254275318,0.439146296485,0.38475340822,0.329084312093,0.272189663268,0.214201190593,0.1554211901,0.0965704254449,0.0397715181845
0.145,0.961035761213,0.921117954669,0.880206503027,0.838258813193,0.795229589776,0.751070647231,0.705730731518,0.659155370728,0.611286789422,0.562063949136,0.511422829704,0.45929716845,0.405620086763,0.35032750648,0.293365412646,0.234706205775,0.174389854756,0.112650309456,0.050491000257
0.15,0.961712875804,0.922481835739,0.88226634039,0.841023141845,0.798706036967,0.755265597271,0.710648876257,0.664799098043,0.617655336913,0.569152208363,0.51921961352,0.467782621146,0.414761659275,0.360073381672,0.303633034013,0.245360368777,0.185195001142,0.123142783575,0.0594780507955
0.155,0.967066986053,0.933202340258,0.898351668805,0.862454496837,0.825443137824,0.787241258418,0.747762029724,0.706905706312,0.664556396515,0.620577662034,0.574806374823,0.527043892641,0.477042940451,0.424487260528,0.368958257993,0.309876034125,0.246382700421,0.177063974051,0.0989967502921
0.16,0.969492358205,0.938089864955,0.905736316392,0.872368606667,0.837915325919,0.802294950604,0.765413469867,0.727161215846,0.687408544322,0.645999811418,0.602744747643,0.55740571372,0.50967815816,0.459159252255,0.405294554652,0.347280068701,0.283861539415,0.212844727701,0.129421359714
